id,genre,track_name,artist_name,valence,energy,acousticness,danceability,liveness,loudness,tempo,speechiness,time_signature,key,instrumentalness,mood_encoded,mood
2WqK4182RvloQDTJojmfVa,alt-rock,I Love A Magician,Dismemberment Plan,0.346,0.994,0.00138,0.388,0.33,-5.569,140.701,0.199,4,4,0.00678,1,Energetic
07jUylEMp4LBOWZagde8tF,alt-rock,Big Empty,Stone Temple Pilots,0.303,0.716,0.0347,0.335,0.107,-7.02,121.761,0.0404,4,7,0.0,1,Energetic
2HvZX5MAsV0R9eArKzPlt0,alt-rock,Short Skirt / Long Jacket,Various Artists,0.875,0.901,0.00381,0.769,0.028,-5.653,120.0,0.0488,4,2,0.0129,1,Energetic
6mH3sA9TMhgALjjWO0LXW2,alt-rock,1000hp,Godsmack,0.429,0.955,3.69e-05,0.52,0.0284,-3.911,92.067,0.0492,4,2,6.58e-06,1,Energetic
2jp1ImP3jAQp3JiXb3ypgU,alt-rock,So Real,Jeff Buckley,0.38,0.514,0.0113,0.462,0.144,-10.055,76.805,0.0314,4,4,2.23e-06,3,Sad
2QhURnm7mQDxBb5jWkbDug,alternative,Don't Panic,Coldplay,0.453,0.612,0.206,0.602,0.107,-8.409,122.062,0.0335,4,0,0.00607,3,Sad
5IWmU2PNimgYuTLddU2DRo,alternative,Payphone,Maroon 5,0.556,0.744,0.0222,0.738,0.331,-4.757,110.0,0.042,4,4,0.0,2,Happy
2aCsRmHTuWPL7WnL5uSijc,alternative,Miss You,Foster The People,0.113,0.994,0.0214,0.625,0.0954,-3.951,120.994,0.184,4,0,0.0166,1,Energetic
7AZtv7mEE1jvZH6YOisyPa,alternative,Shot At The Night,The Killers,0.251,0.806,0.103,0.513,0.121,-4.851,186.126,0.058,4,5,0.0188,1,Energetic
0ancVQ9wEcHVd0RrGICTE4,alternative,Take Me Out,Franz Ferdinand,0.49,0.664,0.000389,0.279,0.133,-8.851,104.56,0.0371,4,9,0.000655,3,Sad
293Lszb9W5NLNBerEjLBzb,alternative,Would That Not Be Nice,Divine Fits,0.965,0.668,0.000961,0.721,0.0932,-7.298,117.52,0.0296,4,9,0.0319,2,Happy
0PXWpNBYg52gABrn1qL1bD,alternative,Unwell - 2007 Remaster,Matchbox Twenty,0.437,0.793,0.0456,0.442,0.328,-5.152,80.985,0.0347,4,9,0.0,2,Happy
72aCha2Meq7txnk451hz7k,alternative,Helicopter,Bloc Party,0.396,0.954,0.00015,0.466,0.387,-3.633,170.058,0.132,4,11,0.00343,1,Energetic
1NhPKVLsHhFUHIOZ32QnS2,alternative,Secrets,OneRepublic,0.376,0.764,0.0717,0.516,0.115,-6.223,148.021,0.0366,4,2,0.0,2,Happy
7g3xNt3jm47XwxFdBaihOv,alternative,Breath,Breaking Benjamin,0.323,0.865,0.000101,0.344,0.0951,-4.118,182.868,0.0463,4,5,0.000247,1,Energetic
3RsjkOS5Dou8j3AM9ssgpy,alternative,Lazy Eye,Silversun Pickups,0.333,0.809,0.0438,0.629,0.115,-4.886,127.401,0.0466,4,4,0.714,1,Energetic
0gfBM40Ak48n7wrA0qTZPn,alternative,On & On,Fossil Collective,0.508,0.713,0.273,0.518,0.115,-7.423,131.965,0.033,4,10,0.143,2,Happy
14d9pTFIVWZN5hcrtfrgjc,alternative,I Will Buy You A New Life - Remastered 2004,Everclear,0.656,0.9,0.0279,0.458,0.305,-3.189,169.639,0.0572,4,0,0.00129,1,Energetic
6DXFVsLcEvOTSrkG9G1Cb1,alternative,VCR,The xx,0.481,0.482,0.891,0.755,0.1,-12.729,109.354,0.03,4,0,0.818,3,Sad
05pKAafT85jeeNhZ6kq7HT,alternative,I Won't Give Up,Jason Mraz,0.142,0.303,0.694,0.585,0.115,-10.058,136.703,0.0398,3,4,0.0,3,Sad
4W2KFrtcc1hUqoDzYCxSuG,alternative,It's About Time,Young the Giant,0.541,0.906,0.00201,0.509,0.0957,-3.971,139.932,0.0498,3,1,0.0,1,Energetic
0xM88xobymkMgg46MStfnV,alternative,Hey There Delilah,Plain White T's,0.321,0.376,0.865,0.51,0.113,-10.995,103.851,0.0307,4,2,0.000121,3,Sad
2Oehrcv4Kov0SuIgWyQY9e,alternative,Demons,Imagine Dragons,0.416,0.71,0.202,0.327,0.28,-2.928,179.561,0.0547,4,3,9e-05,1,Energetic
2LlvrdnLa3XbB1b4jYuCnl,alternative,R U Mine?,Arctic Monkeys,0.619,0.758,0.00616,0.288,0.303,-5.692,97.094,0.0371,4,6,0.0,2,Happy
1aB3C7GKpCFgsdhqzfZW0U,alternative,Bloodshake,Peace,0.247,0.841,0.00246,0.524,0.289,-5.039,128.004,0.0404,4,4,0.00128,1,Energetic
1G8jae4jD8mwkXdodqHsBM,alternative,Name,The Goo Goo Dolls,0.407,0.701,0.0691,0.464,0.0766,-5.943,73.97,0.0341,4,9,0.00182,3,Sad
77eRSoQbDt4qHlAhUqovmy,alternative,Nice to Know You,Incubus,0.232,0.864,0.00182,0.515,0.108,-5.384,153.966,0.0478,4,2,7.32e-05,1,Energetic
437h9GRi70A1BzMzh4cyra,alternative,From Finner,Of Monsters and Men,0.182,0.657,0.0161,0.375,0.13,-6.661,96.041,0.0251,3,8,0.00115,3,Sad
5ubUprLRov5UPDCS2UP4cb,alternative,Spaceman,The Killers,0.83,0.918,0.00198,0.517,0.123,-3.957,151.979,0.059,4,4,0.000677,1,Energetic
22c2pt75xtnDddA5Zlm0yy,alternative,All Star,Smash Mouth,0.77,0.862,0.0398,0.73,0.0818,-5.876,104.018,0.0313,4,11,0.0,2,Happy
4ptSL1o2pRgNvrC4wsN1Pl,alternative,No Rain - Remastered 2002,Blind Melon,0.547,0.599,0.644,0.383,0.311,-5.432,148.018,0.0304,4,9,3.61e-05,3,Sad
6nmVeODcBpsGKx5RPv003D,alternative,Feel Again,OneRepublic,0.353,0.818,0.0243,0.474,0.105,-7.513,139.933,0.0541,4,7,3.56e-06,2,Happy
7L4XA2pZnSicDUqX9W4dhy,alternative,Heart of a Lion,The Griswolds,0.556,0.858,0.0489,0.521,0.1,-4.057,177.038,0.142,4,6,0.0,1,Energetic
07q6QTQXyPRCf7GbLakRPr,alternative,Everlong,Foo Fighters,0.36,0.867,5.69e-05,0.415,0.0883,-5.497,157.902,0.0387,4,11,0.000192,1,Energetic
4Wvr1YaxNsCujq77dKujys,alternative,Believe,The Bravery,0.517,0.949,0.00501,0.385,0.113,-3.369,166.137,0.0459,4,8,2.13e-06,1,Energetic
51UtgWS4z1eMPuLQOzPtNH,alternative,Amber,311,0.748,0.727,0.119,0.659,0.1,-8.638,166.163,0.0455,4,4,0.00427,2,Happy
31DVVa40JpTudyGDNC1ROW,alternative,Everything in Its Right Place,Radiohead,0.0623,0.462,0.699,0.293,0.0954,-11.412,124.004,0.0453,5,5,0.0444,3,Sad
3dOAXUx7I1qnzWzxdnsyB8,alternative,Lonely Boy,The Black Keys,0.607,0.872,0.00417,0.356,0.0997,-7.837,166.3,0.068,4,2,0.00975,2,Happy
3PbsDnKdrZY0ttX7VE9s5R,alternative,Underdog,Kasabian,0.655,0.895,0.0603,0.526,0.582,-5.407,101.016,0.0543,4,5,1.3e-06,1,Energetic
3FZmvNNdZCYQSB4UXi4Iqr,alternative,Yellow Bridges,El Ten Eleven,0.646,0.903,0.000815,0.521,0.0953,-7.219,96.49,0.033,4,4,0.718,3,Sad
14rApQTKycs9gNg7hjm9m7,alternative,White Blank Page,Mumford & Sons,0.299,0.398,0.212,0.324,0.692,-9.811,113.165,0.0352,4,6,3e-05,3,Sad
0eG5CqXwJpa5MBjYyg1lRm,alternative,Slide,The Goo Goo Dolls,0.471,0.845,0.00753,0.371,0.0556,-4.199,112.198,0.0399,4,8,0.0,1,Energetic
4oQUKT5VtopjNvy4d5rle9,alternative,How Long Have You Known,DIIV,0.372,0.915,0.404,0.384,0.103,-4.43,149.76,0.0379,4,0,0.899,2,Happy
6Wx88Mv6b9ofjKMKkdwOJd,alternative,New Divide,Various Artists,0.38,0.808,0.000235,0.493,0.0983,-3.365,117.971,0.0362,4,5,0.0,1,Energetic
7jwDuO7UZvWs77KNj9HbvF,alternative,The Phoenix,Fall Out Boy,0.41,0.964,0.000539,0.562,0.579,-2.991,138.063,0.072,4,4,1.57e-06,1,Energetic
6J7cSyvSCnPwv3vqHchEfL,alternative,If It Means a Lot to You,A Day To Remember,0.44,0.536,0.112,0.584,0.456,-8.158,126.996,0.0279,4,10,0.0,3,Sad
1YI0uK36eupTmw9F8kHysr,alternative,Sunday Morning,Maroon 5,0.805,0.76,0.0745,0.607,0.0595,-5.229,88.059,0.0482,4,0,0.0,1,Energetic
3mga1z1FesVlx87hYPwLTf,alternative,Screaming Skull,King Tuff,0.674,0.863,0.0002,0.351,0.142,-6.021,147.477,0.0409,4,5,0.0343,1,Energetic
0BCPKOYdS2jbQ8iyB56Zns,alternative,Clocks,Coldplay,0.255,0.749,0.599,0.577,0.183,-7.215,130.97,0.0279,4,5,0.0115,3,Sad
6GrrkiCRO3HYdgRpO4eKEL,alternative,Swing Life Away,Rise Against,0.789,0.426,0.544,0.477,0.0903,-6.961,184.866,0.043,3,6,0.0,2,Happy
6GWS0Nb3ybf3tQXZ0FlfZf,alternative,Aberdeen,Cage The Elephant,0.213,0.972,0.000913,0.154,0.368,-3.626,205.467,0.111,4,7,0.247,1,Energetic
5fVZC9GiM4e8vu99W0Xf6J,alternative,How to Save a Life,The Fray,0.361,0.743,0.269,0.64,0.101,-4.08,122.035,0.0379,4,10,0.0,2,Happy
38xWaVFKaxZlMFvzNff2aW,alternative,Breakeven,The Script,0.535,0.699,0.174,0.627,0.0789,-4.504,94.003,0.0244,4,10,0.0,2,Happy
3GfOAdcoc3X5GPiiXmpBjK,alternative,Song 2,Blur,0.855,0.709,0.00188,0.658,0.0657,-6.736,129.701,0.0904,4,8,0.00447,1,Energetic
4TaMSfOK1C11UhylDhg5Hm,alternative,OK Pal,M83,0.228,0.882,0.00452,0.531,0.092,-4.61,106.002,0.0553,4,6,0.000149,1,Energetic
2Gx9hoFSvLApiHdZcR9yuB,ambient,From Trunch to Stromness,Ott,0.187,0.658,0.0828,0.715,0.642,-9.933,134.983,0.059,4,10,0.818,2,Happy
0dh2F3Mi1b1EGafGmvUC9M,ambient,Space Walk,Lemon Jelly,0.592,0.89,0.0877,0.628,0.216,-7.923,104.989,0.0302,4,9,0.449,2,Happy
3FbrNWkqsvfNcpOzA5INly,ambient,Paleosonic,Brian Eno,0.513,0.636,0.0812,0.67,0.0919,-8.853,89.959,0.0666,4,7,0.804,2,Happy
09e4GqqAgTqDXSiMOUQOoz,ambient,Mountain Goat,Amorphous Androgynous,0.203,0.321,0.665,0.278,0.191,-17.491,123.434,0.0362,3,11,0.784,0,Calm
2zDbFhNBErLkUfwVslW3lY,ambient,Hands Playing Butterfly,Efterklang,0.0779,0.264,0.99,0.149,0.101,-16.668,74.163,0.0426,4,1,0.58,3,Sad
7ixlvVphewtUP008zLJLJY,ambient,Tear-blind Eyes,Various Artists,0.0371,0.0772,0.386,0.399,0.104,-18.873,179.76,0.046,4,1,0.73,0,Calm
7D466lnRuZn7ImPPnSgDoe,ambient,The Messiah Is Falling,Ulrich Schnauss & Mark Peters,0.0617,0.306,0.494,0.376,0.0953,-14.615,62.516,0.0301,4,9,0.809,0,Calm
34cniwFjkU4O7SZKUxW56h,ambient,Time,The American Dollar,0.0762,0.382,0.0402,0.393,0.145,-11.33,152.07,0.0266,4,3,0.949,0,Calm
4GFkGQxGMrfJMDxPGX6qJ3,ambient,Business Car Park 9,The Black Dog,0.0583,0.274,0.143,0.652,0.0893,-20.906,110.003,0.0345,4,8,0.812,0,Calm
4hx8EYJ54QzRf7KrVrNn1H,ambient,Even If You're Never Awake,Stars Of The Lid,0.0277,0.0617,0.94,0.0823,0.0813,-24.077,71.999,0.0456,4,6,0.893,0,Calm
4L99Sp02SawvDzzYmZEjrG,ambient,Kodomotachi,Susumu Yokota,0.402,0.601,0.953,0.691,0.109,-9.641,117.999,0.0309,4,1,0.926,0,Calm
5mdtWRxSVzwu3M1pQrSVOP,ambient,And Then So Clear,Various Artists,0.0349,0.192,0.895,0.52,0.115,-19.937,103.075,0.0306,4,0,0.0501,3,Sad
2pr6us08iPNzIex5q6fMvI,ambient,Together We Will Live Forever,Clint Mansell,0.2,0.0176,0.994,0.483,0.0912,-25.501,76.384,0.052,4,7,0.928,0,Calm
7zg7jfg0GtxoP3bKwQC1Al,ambient,Past Is Prologue,Tycho,0.13,0.526,0.782,0.577,0.337,-9.957,160.024,0.0312,4,9,0.879,0,Calm
0BSJ1iQEmGibLCPMHGtdo7,ambient,Lost In Thought,Jon Hopkins,0.201,0.318,0.634,0.619,0.118,-15.88,150.367,0.0401,4,1,0.879,0,Calm
2ikpOSP6OcfV5FV9qEsBaA,ambient,Loner,Burial,0.302,0.9,0.8,0.611,0.19,-10.026,129.729,0.0593,4,1,0.872,2,Happy
575blCgesVtCu0HEYaIcas,ambient,Blade Runner Blues,Vangelis,0.0817,0.0784,0.478,0.182,0.137,-26.043,106.712,0.0389,4,2,0.00263,3,Sad
02Xgw6IdNV1fxbhFFxfnCC,ambient,Corvus Mysterium,Lustmord,0.0392,0.338,0.631,0.156,0.106,-18.908,133.684,0.0479,4,0,0.903,0,Calm
7Cg3F9ZsZ2TYUnlza49NYh,ambient,Kong,Bonobo,0.674,0.749,0.173,0.542,0.315,-8.333,94.031,0.0277,4,6,0.942,3,Sad
4ZEVoBaSKdJfpeunWmyQfs,ambient,Proton/Electron,Carbon Based Lifeforms,0.299,0.55,0.59,0.649,0.0863,-14.051,164.035,0.0488,4,2,0.879,0,Calm
63FmCXIc4lmEq9fNqGkQ57,ambient,Archangel,Burial,0.521,0.849,0.463,0.617,0.116,-10.123,135.277,0.165,4,1,0.516,2,Happy
0GU7HXMGewpD83cGv6a5YH,ambient,14:31,Global Communication,0.156,0.392,0.812,0.531,0.675,-17.274,115.026,0.034,4,10,0.834,0,Calm
3RAkRmc5LdRkUlKfDhkR7X,ambient,Bob In Your Gait,Julianna Barwick,0.0399,0.211,0.863,0.245,0.097,-16.086,81.466,0.0391,4,2,0.812,0,Calm
1sc7nr4cXBBN2PRsxrmls8,ambient,Þú ert sólin,Ólafur Arnalds,0.0742,0.102,0.953,0.285,0.0861,-19.423,75.064,0.0339,4,0,0.96,0,Calm
4w3bDJJwmlomeCOXT4oBr1,ambient,The Whole Catastrophe,Hammock,0.0389,0.324,0.594,0.0641,0.295,-16.049,71.925,0.0431,1,5,0.877,0,Calm
660j84jp8ljIwLFiAFprlb,ambient,Another Green World - Remastered 2004,Brian Eno,0.458,0.00383,0.795,0.171,0.0755,-21.71,76.214,0.0464,1,1,0.883,0,Calm
1xPec5BN0Zxv77zrWKq43S,ambient,"The Son of Flynn - From ""TRON: Legacy""/Score",Daft Punk,0.0222,0.775,0.901,0.543,0.258,-17.616,106.018,0.052,4,0,0.902,0,Calm
1Qq3prahymiO6FlKoT7JPC,ambient,Breathing Place,Vibrasphere,0.529,0.814,0.00412,0.553,0.102,-7.884,134.005,0.0335,4,8,0.831,2,Happy
1ph6Bncj7s3BmYp6FkIzP8,ambient,Miss You,Various Artists,0.216,0.134,0.948,0.542,0.152,-22.526,126.954,0.0367,4,7,0.931,0,Calm
4Lqj6y9e1JgKlYTfGOPp0Y,ambient,Close Forever Watching,Deaf Center,0.0281,0.117,0.114,0.0735,0.0902,-16.919,80.877,0.0505,4,2,0.846,0,Calm
7ocJPvoS4xnFcaFc4B3AJj,ambient,A Lovely Place to Be,Patrick O'Hearn,0.0342,0.012,0.977,0.0992,0.0972,-29.215,89.717,0.0407,3,3,0.963,0,Calm
1fnM86DDTDWYpumRJqLSfU,ambient,… Passing By,Ulrich Schnauss,0.525,0.548,0.000714,0.671,0.114,-7.921,99.875,0.0265,4,9,0.762,3,Sad
1OrIF9k3A1wMADZnr4URUB,ambient,Boa Sorte,Hôtel Costes,0.327,0.563,0.351,0.783,0.17,-9.167,110.963,0.0439,4,11,0.000237,3,Sad
7FO7BolIZsl1o8DDSjeOph,ambient,Twin Peaks Theme - Instrumental,Angelo Badalamenti,0.102,0.119,0.895,0.295,0.0881,-19.872,71.721,0.0301,1,5,0.886,0,Calm
3OgkfYg13Jj96E982moWje,ambient,Dungtitled (In a Major),Stars Of The Lid,0.0285,0.208,0.949,0.112,0.101,-22.618,74.31,0.0552,4,9,0.935,0,Calm
14EVReJZayPGrQgQbhw3zG,ambient,A Measured Room - 2005 Digital Remaster,Brian Eno,0.375,0.329,0.731,0.381,0.0798,-20.52,114.145,0.0361,5,5,0.911,0,Calm
5QIkWpgfZHlhUBI099FWnC,ambient,Take Care,Tom Rosenthal,0.0614,0.159,0.925,0.327,0.113,-11.098,126.809,0.0433,4,5,0.00136,3,Sad
6vcGfhUigAp0sXzBUeLfNM,ambient,School Of Fish,Pete Namlook,0.389,0.421,0.911,0.357,0.116,-17.358,117.883,0.0444,4,5,0.801,0,Calm
3guEVTjNJHoR5D7GJRZMs5,ambient,"Analog Paralysis, 1978",Tim Hecker,0.0766,0.175,0.752,0.0885,0.111,-18.707,70.198,0.0316,4,7,0.934,0,Calm
1lm0k0FwAyP5OIn7bGZijK,ambient,Another Wave from You,M83,0.0311,0.2,0.314,0.259,0.0998,-11.552,86.899,0.044,4,1,0.127,3,Sad
1tlOW6lZKFTSk7jaSIE0Eh,ambient,Shelter From The Storm,Rudy Adrian,0.0377,0.194,0.846,0.146,0.103,-23.876,66.711,0.0441,4,8,0.957,0,Calm
454PvA7LkC77oZRwPqcdP6,ambient,Central Plain,Carbon Based Lifeforms,0.264,0.555,0.659,0.415,0.0863,-14.565,179.924,0.0439,4,7,0.962,0,Calm
0PD70LezIRS4kAGQHnZ8SG,ambient,Bon,Adam & Alma,0.0326,0.0895,0.991,0.192,0.0912,-22.306,71.956,0.0308,4,5,0.876,0,Calm
3BO3R8SLyb9cfSCgk1kXUl,ambient,Happiness,Jónsi,0.0384,0.247,0.867,0.147,0.0903,-16.216,138.457,0.0387,1,7,0.971,0,Calm
7Jd0MqZq15T4pDWts2G6Yl,ambient,Emerald and Stone,Brian Eno,0.0383,0.0379,0.987,0.324,0.0756,-25.247,120.169,0.0554,4,11,0.907,0,Calm
0TRq2ogAfvdVXKnZ6yvv9O,ambient,Nightfalls,Hecq,0.028,0.0979,0.797,0.147,0.0788,-22.11,82.203,0.0486,3,2,0.935,0,Calm
7swx5xLemJWVosynhueQ4Z,ambient,Anthrazit,AES DANA,0.149,0.613,0.501,0.56,0.0889,-14.778,123.985,0.0362,4,7,0.881,0,Calm
6SPEz0BUmkCe0uuSRgQGaB,ambient,Alternate Universe,Aaron Marshall,0.0362,0.0832,0.94,0.292,0.102,-20.769,149.964,0.0393,4,1,0.875,0,Calm
3enFTlwkCRF5HUM8xX6FKB,ambient,Rivers of Sand,Fennesz,0.138,0.326,0.557,0.186,0.122,-14.339,115.486,0.0365,4,2,6.26e-06,3,Sad
6Jwq0BneOY7cRW5SN3wWXX,ambient,Brutal Ardour (Variation On 'The Canon In D Major' By Johann Pachelbel) - Remastered 2004,Brian Eno,0.0355,0.204,0.939,0.156,0.415,-15.991,82.643,0.0367,4,2,0.489,3,Sad
3uREGFSBnGZjDueSyhTSBk,anime,Surprise Reprise,Lisp,0.207,0.279,0.739,0.536,0.312,-12.537,99.961,0.15,4,10,0.877,0,Calm
0qgQX6ItodvWHn98hcsPs6,anime,e of s,SawanoHiroyuki[nZk],0.703,0.787,0.0558,0.551,0.0695,-4.797,159.966,0.0543,4,3,7.89e-05,1,Energetic
0aKS813pww78g69DwsD3s3,anime,近未来交響曲,Eir Aoi,0.46,0.969,0.00268,0.483,0.197,-3.513,174.088,0.101,4,7,0.0,1,Energetic
1FMETllGs1yByaP10NGdN7,anime,Overfly,Luna Haruna,0.341,0.854,0.0927,0.584,0.0964,-3.491,133.954,0.0443,4,8,0.000252,2,Happy
0eu2P08JGGDBA0zjyV27ZD,anime,ideal white,Mashiro Ayano,0.529,0.937,0.0197,0.444,0.105,-2.299,179.967,0.0883,4,1,0.0,1,Energetic
5wfvUZ7JfTtNLnOsmsgehN,anime,YOUTHFUL,99RadioService,0.838,0.865,0.00219,0.558,0.205,-4.657,142.01,0.0466,4,0,0.0,1,Energetic
5ap1YlkP1of9hWqiOKwJXJ,anime,VANQUISH,南那城メィジ(CV.木村昴),0.807,0.916,0.00715,0.664,0.0678,-4.192,134.994,0.115,4,4,0.0,1,Energetic
2uvYYxPoqOTvuMRN8s2gFW,anime,さよならのゆくえ,Alisa Takigawa,0.622,0.875,0.241,0.404,0.205,-3.068,169.925,0.0796,4,7,0.0,1,Energetic
3YNJ1ylP88qt5OIlw8PEh8,anime,明日、春が来たら,ClariS,0.489,0.744,0.634,0.683,0.187,-5.034,109.995,0.0252,4,0,0.00379,2,Happy
24lnq9zfdgA1HvwaDJHlbD,anime,tiny wings,Mashiro Ayano,0.561,0.945,0.016,0.513,0.176,-3.855,147.037,0.0823,4,7,0.0,1,Energetic
1ntKzrAzqErtqScutQJzy1,anime,時空を超えて,後ろから這いより隊,0.304,0.893,0.00169,0.31,0.141,-4.836,142.1,0.082,4,11,0.00694,1,Energetic
4ekAVxexA7PqZcejSE4tpY,anime,The Everlasting Guilty Crown -TV Edit-,EGOIST,0.463,0.857,1.21e-05,0.326,0.155,-4.426,172.141,0.0952,4,9,0.149,1,Energetic
4EGzcb7WcNjUW5yedLDfTK,anime,INNOCENCE,Eir Aoi,0.491,0.933,0.00659,0.342,0.231,-2.426,182.84,0.13,4,1,6.21e-06,1,Energetic
6D8RAdo2ae1qIKna1VEJj3,anime,らむねサンセット,i☆Ris,0.676,0.797,0.556,0.537,0.177,-3.983,129.018,0.0328,4,2,0.0,2,Happy
7xa48N2WinyeeBetYdGIU8,anime,恍惚パラダイム,Various Artists,0.812,0.909,0.327,0.611,0.173,-3.555,124.074,0.0759,4,0,0.0,2,Happy
6Q68eDlKoqv3XZnZNnDkFg,anime,Falling Down,Oasis,0.182,0.96,0.00118,0.445,0.336,-3.27,130.968,0.0698,4,1,0.138,1,Energetic
2qwZuCdI8ew4fZK2zn4YSq,anime,"ReSTART ""THE WORLD"" - inseparable relation",Technoboys Pulcraft Green-Fund,0.375,0.776,0.0209,0.6,0.153,-4.631,151.98,0.0298,4,1,0.000614,1,Energetic
6nFD2HQMuQhZSr4voY4hmv,anime,next to you,ClariS,0.362,0.555,0.667,0.393,0.112,-5.357,179.888,0.028,4,10,0.000244,3,Sad
3q6Rqbhv4ta78QwrMKA5dX,anime,7 Girls War,"Wake Up, Girls!",0.464,0.924,0.00297,0.415,0.374,-2.4,179.991,0.0869,4,6,0.000267,1,Energetic
1wTBMBCus3BFB84sGY9mzx,anime,consolation,Kalafina,0.265,0.966,0.000361,0.322,0.132,-5.823,166.804,0.295,4,4,0.00839,1,Energetic
2WAh0ViRAtzn8QRIcQtdUr,anime,MEMORIA,Eir Aoi,0.428,0.825,0.264,0.514,0.331,-3.199,128.058,0.0357,4,10,0.0,1,Energetic
49xNhEJXBCPYvt54wmyxjT,anime,"Key -bring it on, my Destiny-",Lenny code fiction,0.537,0.979,0.00253,0.428,0.229,-4.318,180.066,0.132,4,8,0.0,1,Energetic
00WCxlPajxvVmgOfVpcLGc,anime,Eternal Spice,Various Artists,0.469,0.911,0.0235,0.48,0.264,-4.013,155.005,0.121,4,7,0.0,1,Energetic
2RqO1B1noR2F9nP28D80tn,anime,ワンミーツハー,Hitorie,0.838,0.883,0.0794,0.453,0.106,-4.541,191.022,0.101,4,9,0.0,1,Energetic
4IxaWUWBkGncfklRF7RH8e,anime,リローデッド,EGOIST,0.103,0.972,0.00109,0.326,0.0817,-3.489,173.058,0.468,4,6,0.00348,1,Energetic
6efFUYTUFst87ar1EhvDKv,anime,Smile,チーム“ハナヤマタ”,0.689,0.949,0.0451,0.478,0.0499,-1.755,175.002,0.0816,4,8,0.018,1,Energetic
3Y3bd2zS08CId3s9g2jmLC,anime,君だけの守護騎士(エクソシスト),Lindo Tachibana,0.768,0.942,0.0179,0.505,0.0735,-5.0,147.915,0.0943,4,1,0.0,1,Energetic
4cSsR6UCjgCVxp0OWSApCf,anime,ドリームパレード,i☆Ris,0.776,0.965,0.0393,0.497,0.366,-1.646,172.017,0.0901,4,3,8.24e-06,1,Energetic
5Hfxy3znYit9jIg9tMcSkw,anime,Back Up For you,レイティア(大坪由佳),0.745,0.959,0.0133,0.64,0.358,-2.224,135.06,0.15,4,1,1.52e-05,1,Energetic
6OKHlCt9rRE0Fe9S7r8hgN,anime,Gospel of the Throttle,Minutes Til Midnight,0.37,0.969,0.000478,0.429,0.0438,-4.044,184.998,0.0637,4,0,0.162,1,Energetic
0Yd3B0nQvE2F0ejGEpzQHt,anime,BOY MEETS GIRL,Prizmmy☆,0.543,0.946,0.000333,0.579,0.0659,-4.437,134.058,0.063,4,11,2.69e-06,1,Energetic
44zQ4kEdAmJ2TSuThPiaoT,anime,intermezzo,Kalafina,0.168,0.0772,0.969,0.535,0.0933,-12.791,72.984,0.0284,4,0,0.0,3,Sad
2bOX2QQt2D9iHRcqa8Qwpx,anime,Knock Knock Map Map,ヒビキ&レン,0.549,0.936,0.0547,0.597,0.242,-2.426,151.823,0.115,4,0,0.0,1,Energetic
3WwwuYUni1aGgbZD4fr8Ib,anime,シンシアの光,Eir Aoi,0.408,0.964,0.0241,0.444,0.371,-3.807,165.981,0.116,4,7,0.0,1,Energetic
0qrDvsztI3MUlZvaNsQ52i,anime,Endless NOVA - TK SKRIX ver.,Tatsuyuki Kobayashi,0.572,0.948,0.00238,0.509,0.0715,-4.606,91.488,0.135,4,0,0.0,1,Energetic
4nWgaNflI7ZiumLiHMSyYi,anime,LAST CREST - miserere nobis,Technoboys Pulcraft Green-Fund,0.766,0.911,1.79e-05,0.526,0.109,-7.228,139.962,0.0472,3,2,0.882,2,Happy
7CXUYW2dprzyuyuL38a1nl,anime,愛・おぼえていますか,Mari Iijima,0.442,0.651,0.152,0.618,0.141,-6.651,107.527,0.0248,4,8,0.000309,3,Sad
0IH3xG9PblQQcWNxk6dtIL,anime,Variable Future,D-selections,0.537,0.984,0.0699,0.554,0.215,-1.792,91.003,0.156,4,5,0.0,1,Energetic
13foYHmCoBFDd3h5PdUqIF,anime,AURORA,Eir Aoi,0.487,0.937,0.0163,0.386,0.105,-2.955,173.123,0.0948,4,5,2.54e-05,1,Energetic
1laHJ457JTQoyEDlbxoDX9,anime,with you,ClariS,0.67,0.972,0.0559,0.53,0.319,-2.622,160.011,0.0465,4,7,0.00373,1,Energetic
06hdwcdNGrvtWyRNsdfwgb,anime,Pray,Tommy heavenly6,0.541,0.956,9.72e-05,0.392,0.145,-3.663,178.05,0.0939,4,11,0.0278,1,Energetic
0W5TbYzeZ4PLPGoMHsRhZD,anime,夏の林檎,Kalafina,0.638,0.446,0.711,0.589,0.0922,-9.713,145.96,0.0387,3,2,6.6e-06,2,Happy
64leWKgrhW8rrcjcTvp4ye,anime,Brave Freak Out,LiSA,0.286,0.992,0.0168,0.554,0.322,-1.752,100.009,0.251,4,4,8.84e-06,1,Energetic
4gJrYv7pMjwvYeVxxVtOqg,anime,KIRA-KIRAしましょう?,秋月マキシ(CV:芹澤優),0.666,0.991,0.102,0.635,0.393,-3.445,145.039,0.0858,4,11,0.000281,1,Energetic
0ferOfb9ppCVtlsOcl5BqJ,anime,Lament,Eir Aoi,0.384,0.927,0.0207,0.437,0.17,-4.271,184.866,0.067,4,6,0.0,1,Energetic
4Cnz88aBrY3RQp9T0MMuZ5,anime,深い森,Do As Infinity,0.337,0.66,0.028,0.361,0.0938,-4.416,161.909,0.0336,4,5,0.0,1,Energetic
